
#67.0104
#Terril situé sur l'ancien siège Daniel Mieg de l'ancienne exploitation pétrolière de Pechelbronn, à proximité des puits III et VII.
1	Terril	Terril	BR	_
31	teneur	teneur	O	_
32	en	en	O	_
33	CV	cv	O	_
34	de	de	O	_
35	400	400	O	_
36	µg	µg	O	_
37	/	sur	O	_
38	l	l	O	_
39	a	avoir	O	_
40	été	être	O	_
41	mesurée	mesurer	O	_
42	(	(	O	_
43	Mai	mai	IT	_
44	2008	2008	ET	_
45	)	)	ET	_
46	mais	mais	O	_
47	non	non	O	_
48	confirmée	confirmer	O	_
49	en	en	BT	_
50	Novembre	novembre	IT	_
51	2008-	2008-	ET	_
52	CV:27	cv:27	O	_
53	µg	µg	O	_
54	/	sur	O	_
55	l	l	O	_
56	,	,	O	_
57	ce	ce	O	_
58	qui	qui	O	_
59	reste	reste	O	_
60	toutefois	toutefois	O	_
61	supérieure	supérieur	O	_
62	à	à	O	_
63	al	al	O	_
64	norme	norme	O	_
65	de	de	O	_
66	potabilité	potabilité	O	_
67	.	.	O	_


#La présence de Benzène, Toluène, Xylène est également détectée, même si les teneurs varient beaucoup selon le laboratoire d'analyse retenu.
1	La	le	O	_
2	présence	présence	O	_
3	de	de	O	_
4	Benzène	Benzène	O	_
5	,	,	O	_
6	Toluène	toluène	O	_
7	,	,	O	_
8	Xylène	Xylène	O	_
9	est	être	O	_
10	également	également	O	_
11	détectée	détecter	EN	_
12	,	,	O	_
13	même	même	O	_
14	si	si	O	_
15	les	le	O	_
16	teneurs	teneur	O	_
17	varient	varier	O	_
18	beaucoup	beaucoup	O	_
19	selon	selon	O	_
20	le	le	O	_
21	laboratoire	laboratoire	O	_
22	d'	de	O	_
23	analyse	analyse	O	_
24	retenu	retenir	O	_
25	.	.	O	_


#L'exploitant a maintes fois était relancé pour traiter ce dossier:
1	L'	le	BO	_
2	exploitant	exploitant	EO	_
3	a	avoir	BN	_
4	maintes	maintes	IN	_
5	fois	fois	EN	_
6	était	être	O	_
7	relancé	relancer	O	_
8	pour	pour	O	_
9	traiter	traiter	EN	_
10	ce	ce	BO	_
11	dossier	dossier	EO	_
12	:	:	O	_


#- meilleure connaissance de la pollution,
1	-	-	O	_
2	meilleure	meilleur	O	_
3	connaissance	connaissance	O	_
4	de	de	O	_
5	la	le	O	_
6	pollution	pollution	O	_
7	,	,	O	_


#- meilleure connaissance de l'étendue de la pollution, car il est manifeste que la pollution sort du site sur son côté Nord)
1	-	-	O	_
2	meilleure	meilleur	O	_
3	connaissance	connaissance	O	_
4	de	de	O	_
5	l'	le	O	_
6	étendue	étendue	O	_
7	de	de	O	_
8	la	le	O	_
9	pollution	pollution	O	_
10	,	,	O	_
11	car	car	O	_
12	il	il	O	_
13	est	être	O	_
14	manifeste	manifeste	O	_
15	que	que	O	_
16	la	le	O	_
17	pollution	pollution	O	_
18	sort	sortir	O	_
19	du	de	O	_
20	site	site	O	_
21	sur	sur	O	_
22	son	son	O	_
23	côté	côté	O	_
24	Nord	nord	O	_
25	)	)	O	_


#- traitement de la pollution.
1	-	-	O	_
2	traitement	traitement	O	_
3	de	de	O	_
4	la	le	O	_
5	pollution	pollution	O	_
6	.	.	O	_


#Il a confirmé le 3 mars 2009 avoir demandé à un bureau d'étude compétent de reprendre le suivi de ce dossier.
1	Il	il	BO	_
2	a	avoir	BN	_
3	confirmé	confirmer	O	_
4	le	le	BT	_
5	3	3	IT	_
6	mars	mars	IT	_
7	2009	2009	ET	_
8	avoir	avoir	O	_
9	demandé	demander	O	_
10	à	à	O	_
11	un	un	BO	_
12	bureau	bureau	IO	_
13	d'	de	IO	_
14	étude	étude	EO	_
15	compétent	compétent	O	_
16	de	de	O	_
17	reprendre	reprendre	O	_
18	le	le	O	_
19	suivi	suivi	BO	_
20	de	de	BO	_
21	ce	ce	BO	_
22	dossier	dossier	EO	_
23	.	.	O	_


#Au 22/12/10:
1	Au	au	BT	_
2	22/12/10	22/12/10	IT	_
3	:	:	ET	_


#L'étude de caractérisation de la pollution des eaux souterraines est incomplète.
1	L'	le	O	_
2	étude	étude	O	_
3	de	de	O	_
4	caractérisation	caractérisation	O	_
5	de	de	O	_
6	la	le	O	_
7	pollution	pollution	O	_
8	des	de	O	_
9	eaux	eau	O	_
10	souterraines	souterrain	O	_
11	est	être	O	_
12	incomplète	incomplet	O	_
13	.	.	O	_


#L'étendue n'est pas définie (début et fin du panache) de même que son étendue latérale.
1	L'	le	O	_
2	étendue	étendue	O	_
3	n'	n'	O	_
4	est	être	O	_
5	pas	pas	O	_
6	définie	définir	O	_
7	(	(	O	_
8	début	début	O	_
9	et	et	O	_
10	fin	fin	O	_
11	du	de	O	_
12	panache	panache	O	_
13	)	)	O	_
14	de	de	O	_
15	même	même	O	_
16	que	que	O	_
17	son	son	O	_
18	étendue	étendue	O	_
19	latérale	latéral	O	_
20	.	.	O	_


#Des investigations complémentaires ont été demandés
1	Des	un	BO	_
2	investigations	investigation	IO	_
3	complémentaires	complémentaire	EO	_
4	ont	avoir	BN	_
5	été	être	IN	_
6	demandés	demander	EN	_


#Au 25/10/2011:
1	Au	au	BT	_
2	25/10/2011	25/10/2011	ET	_
3	:	:	ET	_


#L'impact de la pollution est très marqué au droit du site au niveau du piézomètre où est réalisé le pompage provisoire puis traitement.
1	L'	le	O	_
2	impact	impact	O	_
3	de	de	O	_
4	la	le	O	_
5	pollution	pollution	O	_
6	est	être	O	_
7	très	très	O	_
8	marqué	marquer	O	_
9	au	au	BL	_
10	droit	droit	IL	_
11	du	de	IL	_
12	site	site	EL	_
13	au	au	O	_
14	niveau	niveau	O	_
15	du	de	O	_
16	piézomètre	piézomètre	O	_
17	où	où	O	_
18	est	être	BN	_
19	réalisé	réaliser	BN	_
20	le	le	BN	_
21	pompage	pompage	IN	_
22	provisoire	provisoire	EN	_
23	puis	puis	O	_
24	traitement	traitement	O	_
25	.	.	O	_


#Un impact encore sensible est observé en amont et aval proche à l'intérieur du site avec dépassement des seuils de potabilité.
1	Un	un	BO	_
2	impact	impact	EO	_
3	encore	encore	O	_
4	sensible	sensible	O	_
5	est	être	O	_
6	observé	observer	O	_
7	en	en	BL	_
8	amont	amont	IL	_
9	et	et	O	_
10	aval	aval	O	_
11	proche	proche	O	_
12	à	à	O	_
13	l'	le	O	_
14	intérieur	intérieur	O	_
15	du	de	O	_
16	site	site	O	_
17	avec	avec	O	_
18	dépassement	dépassement	BN	_
19	des	de	IN	_
20	seuils	seuil	IN	_
21	de	de	IN	_
22	potabilité	potabilité	EN	_
23	.	.	O	_


#L'impact est assez limité en aval moyen à l'extérieur du site avec des teneurs en polluants inférieures au limites de qualité.
1	L'	le	BO	_
2	impact	impact	EO	_
3	est	être	O	_
4	assez	assez	O	_
5	limité	limité	O	_
6	en	en	O	_
7	aval	aval	O	_
8	moyen	moyen	O	_
9	à	à	O	_
10	l'	le	BL	_
11	extérieur	extérieur	IL	_
12	du	de	IL	_
13	site	site	EL	_
14	avec	avec	O	_
15	des	un	O	_
16	teneurs	teneur	O	_
17	en	en	O	_
18	polluants	polluant	O	_
19	inférieures	inférieur	O	_
20	au	au	O	_
21	limites	limite	O	_
22	de	de	O	_
23	qualité	qualité	O	_
24	.	.	O	_


#67.0077
#Le site de cette ancienne filature accueille désormais de multiples petits entrepôts.
1	Le	le	BO	_
2	site	site	EO	_
3	de	de	O	_
4	cette	ce	BO	_
5	ancienne	ancien	IO	_
6	filature	filature	EO	_
7	accueille	accueillir	BR	_
8	désormais	désormais	ER	_
9	de	de	BO	_
10	multiples	multiple	BO	_
11	petits	petit	IO	_
12	entrepôts	entrepôt	EO	_
13	.	.	O	_


#Le 19/12/1994, un transformateur contenant du pyralène a été renversé.
1	Le	le	BT	_
2	19/12/1994	19/12/1994	IT	_
3	,	,	O	_
4	un	un	BO	_
5	transformateur	transformateur	EO	_
6	contenant	contenir	O	_
7	du	de	O	_
8	pyralène	pyralène	O	_
9	a	avoir	BN	_
10	été	être	IN	_
11	renversé	renverser	EN	_
12	.	.	O	_


#Cet accident à fait l'objet d'un rapport des installations classées ainsi que d'un arrêté préfectoral le 22/12/1994 prescrivant à la société Simon BIGART les premières mesures d'urgence à mettre en place.
1	Cet	ce	BN	_
2	accident	accident	EN	_
3	à	à	BR	_
4	fait	faire	IR	_
5	l'	le	IR	_
6	objet	objet	IR	_
7	d'	de	ER	_
8	un	un	BN	_
9	rapport	rapport	BO	_
10	des	de	IO	_
11	installations	installation	IO	_
12	classées	classer	EO	_
13	ainsi	ainsi	O	_
14	que	que	O	_
15	d'	de	BO	_
16	un	un	BO	_
17	arrêté	arrêté	IO	_
18	préfectoral	préfectoral	EO	_
19	le	le	BT	_
20	22/12/1994	22/12/1994	IT	_
21	prescrivant	prescrire	BN	_
22	à	à	O	_
23	la	le	BO	_
24	société	société	IO	_
25	Simon	Simon	IO	_
26	BIGART	BIGART	EO	_
27	les	le	BO	_
28	premières	premier	IO	_
29	mesures	mesure	IO	_
30	d'	de	IO	_
31	urgence	urgence	EO	_
32	à	à	O	_
33	mettre	mettre	O	_
34	en	en	O	_
35	place	place	O	_
36	.	.	O	_


#De janvier à avril 1995 des mesures ont été réalisées pour évaluer et traiter la pollution.
1	De	de	BT	_
2	janvier	janvier	IT	_
3	à	à	IT	_
4	avril	avril	IT	_
5	1995	1995	ET	_
6	des	un	BO	_
7	mesures	mesure	EO	_
8	ont	avoir	BN	_
9	été	être	IN	_
10	réalisées	réaliser	EN	_
11	pour	pour	O	_
12	évaluer	évaluer	O	_
13	et	et	O	_
14	traiter	traiter	BO	_
15	la	le	BN	_
16	pollution	pollution	EN	_
17	.	.	O	_


#Cependant, les travaux ont été suspendus.
1	Cependant	cependant	O	_
2	,	,	O	_
3	les	le	BN	_
4	travaux	travail	IN	_
5	ont	avoir	IN	_
6	été	être	IN	_
7	suspendus	suspendre	EN	_
8	.	.	O	_


#En septembre 1996, la société Simon BIGART procède à de nouvelles analyses de terre.
1	En	en	BT	_
2	septembre	septembre	IT	_
3	1996	1996	ET	_
4	,	,	ET	_
5	la	le	BO	_
6	société	société	IO	_
7	Simon	Simon	IO	_
8	BIGART	BIGART	EO	_
9	procède	procéder	O	_
10	à	à	O	_
11	de	de	BN	_
12	nouvelles	nouveau	IN	_
13	analyses	analyse	EN	_
14	de	de	O	_
15	terre	terre	O	_
16	.	.	O	_


#Les prélèvements montrent qu'un seul point a une teneur supérieure à 10 mg/kg  et que les eaux souterraines quant à elles montrent une teneur inférieure à 100 µg/l de PCB.
1	Les	le	O	_
2	prélèvements	prélèvement	O	_
3	montrent	montrer	O	_
4	qu'	que	O	_
5	un	un	O	_
6	seul	seul	O	_
7	point	point	O	_
8	a	avoir	O	_
9	une	un	O	_
10	teneur	teneur	O	_
11	supérieure	supérieur	O	_
12	à	à	O	_
13	10	10	O	_
14	mg	milligramme	O	_
15	/	sur	O	_
16	kg	kilogramme	O	_
17	 	 	O	_
18	et	et	O	_
19	que	que	BO	_
20	les	le	BO	_
21	eaux	eau	IO	_
22	souterraines	souterrain	EO	_
23	quant	quant	O	_
24	à	à	O	_
25	elles	lui	O	_
26	montrent	montrer	O	_
27	une	un	O	_
28	teneur	teneur	O	_
29	inférieure	inférieur	O	_
30	à	à	O	_
31	100	100	O	_
32	µg	µg	O	_
33	/	sur	O	_
34	l	l	O	_
35	de	de	O	_
36	PCB	pcb	O	_
37	.	.	O	_


#Le 10/04/1997, la société Simon BIGART a transmis les résultats d'analyse réalisés par IRH.
1	Le	le	BT	_
2	10/04/1997	10/04/1997	IT	_
3	,	,	O	_
4	la	le	BO	_
5	société	société	IO	_
6	Simon	Simon	IO	_
7	BIGART	BIGART	EO	_
8	a	avoir	BN	_
9	transmis	transmettre	EN	_
10	les	le	BO	_
11	résultats	résultat	O	_
12	d'	de	O	_
13	analyse	analyse	O	_
14	réalisés	réaliser	O	_
15	par	par	O	_
16	IRH	IRH	O	_
17	.	.	O	_


#Les travaux de dépollution ont déjà permis de traiter plus de 40T de matières contaminées au PCB.
1	Les	le	BN	_
2	travaux	travail	IN	_
3	de	de	IN	_
4	dépollution	dépollution	EN	_
5	ont	avoir	BN	_
6	déjà	déjà	IN	_
7	permis	permettre	EN	_
8	de	de	EN	_
9	traiter	traiter	EN	_
10	plus	plus	O	_
11	de	de	O	_
12	40	40	O	_
13	T	t	O	_
14	de	de	O	_
15	matières	matière	O	_
16	contaminées	contaminer	O	_
17	au	au	O	_
18	PCB	pcb	O	_
19	.	.	O	_


#Un arrêté préfectoral du 23/07/1997 a demandé :
1	Un	un	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	EO	_
4	du	de	BT	_
5	23/07/1997	23/07/1997	IT	_
6	a	avoir	O	_
7	demandé	demander	O	_
8	:	:	O	_


#- la mise en place d'un confinement de la zone polluée par des PCB afin d'éviter leur entrainement eventuel vers les eaux souterraines (art 1),
1	-	-	O	_
2	la	le	BN	_
3	mise	mise	BN	_
4	en	en	BN	_
5	place	place	IN	_
6	d'	de	IN	_
7	un	un	IN	_
8	confinement	confinement	BN	_
9	de	de	O	_
10	la	le	BO	_
11	zone	zone	BO	_
12	polluée	polluer	EO	_
13	par	par	O	_
14	des	un	O	_
15	PCB	pcb	O	_
16	afin	afin	O	_
17	d'	de	O	_
18	éviter	éviter	O	_
19	leur	leur	O	_
20	entrainement	entrainement	O	_
21	eventuel	eventuel	O	_
22	vers	vers	O	_
23	les	le	O	_
24	eaux	eau	O	_
25	souterraines	souterrain	O	_
26	(	(	O	_
27	art	art	O	_
28	1	1	O	_
29	)	)	O	_
30	,	,	O	_


#- un contrôle semestriel de la teneur en PCB, effectué dans le piézomètre implanté sur le site (art 2).
1	-	-	O	_
2	un	un	BN	_
3	contrôle	contrôle	BN	_
4	semestriel	semestriel	EA	_
5	de	de	O	_
6	la	le	O	_
7	teneur	teneur	O	_
8	en	en	O	_
9	PCB	pcb	O	_
10	,	,	O	_
11	effectué	effectuer	O	_
12	dans	dans	O	_
13	le	le	BO	_
14	piézomètre	piézomètre	EO	_
15	implanté	implanter	EO	_
16	sur	sur	O	_
17	le	le	O	_
18	site	site	O	_
19	(	(	O	_
20	art	art	O	_
21	2	2	O	_
22	)	)	O	_
23	.	.	O	_


#Les résultats d'analyses transmis en février 2002 se sont révélés négatifs.
1	Les	le	O	_
2	résultats	résultat	O	_
3	d'	de	O	_
4	analyses	analyse	O	_
5	transmis	transmettre	O	_
6	en	en	BT	_
7	février	février	IT	_
8	2002	2002	ET	_
9	se	se	BN	_
10	sont	être	IN	_
11	révélés	révéler	IN	_
12	négatifs	négatif	EN	_
13	.	.	O	_


#En conséquence la surveillance est levée.
1	En	en	O	_
2	conséquence	conséquence	O	_
3	la	le	BO	_
4	surveillance	surveillance	BO	_
5	est	être	IN	_
6	levée	lever	EN	_
7	.	.	O	_


#67.0009
#Cette décharge d'ordures ménagères et déchets industriels banals, autorisée par arrêté codificatif du 04/12/2000.
1	Cette	ce	BO	_
2	décharge	décharge	EO	_
3	d'	de	O	_
4	ordures	ordure	O	_
5	ménagères	ménager	O	_
6	et	et	O	_
7	déchets	déchet	O	_
8	industriels	industriel	O	_
9	banals	banal	O	_
10	,	,	O	_
11	autorisée	autoriser	EN	_
12	par	par	EN	_
13	arrêté	arrêté	EN	_
14	codificatif	codificatif	EN	_
15	du	de	BT	_
16	04/12/2000	04/12/2000	IT	_
17	.	.	ET	_


#Le site comporte une capsule étanche qui renferme des déchets de lindane provenant de l'ancienne société PCUK basée à Huningue dans le Haut Rhin.
1	Le	le	BO	_
2	site	site	EO	_
3	comporte	comporte	O	_
4	une	un	O	_
5	capsule	capsule	O	_
6	étanche	étanche	O	_
7	qui	qui	O	_
8	renferme	renferme	O	_
9	des	un	O	_
10	déchets	déchet	O	_
11	de	de	O	_
12	lindane	lindane	BO	_
13	provenant	provenir	O	_
14	de	de	O	_
15	l'	le	BO	_
16	ancienne	ancien	IO	_
17	société	société	IO	_
18	PCUK	PCUK	EO	_
19	basée	baser	BL	_
20	à	à	IL	_
21	Huningue	Huningue	IL	_
22	dans	dans	IL	_
23	le	le	IL	_
24	Haut	haut	IL	_
25	Rhin	Rhin	EL	_
26	.	.	O	_


#Le site est actuellement en exploitation et réglementé par l'arrêté préfectoral d'autorisation du 23 janvier 2012.
1	Le	le	BO	_
2	site	site	EO	_
3	est	être	BN	_
4	actuellement	actuellement	IN	_
5	en	en	IN	_
6	exploitation	exploitation	EN	_
7	et	et	O	_
8	réglementé	réglementer	BO	_
9	par	par	O	_
10	l'	le	BO	_
11	arrêté	arrêté	IO	_
12	préfectoral	préfectoral	IO	_
13	d'	de	EO	_
14	autorisation	autorisation	EO	_
15	du	de	BT	_
16	23	23	IT	_
17	janvier	janvier	IT	_
18	2012	2012	ET	_
19	.	.	ET	_


#En ce qui concerne la capsule lindane :
1	En	en	O	_
2	ce	ce	O	_
3	qui	qui	O	_
4	concerne	concerne	O	_
5	la	le	O	_
6	capsule	capsule	O	_
7	lindane	lindan	O	_
8	:	:	O	_


#Les AP des 01/04/82 et 19/06/84 ont prescrit les études concernant la connaissance, les travaux et les mesures de contrôle à effectuer.
1	Les	le	BO	_
2	AP	ap	EO	_
3	des	de	BT	_
4	01/04/82	01/04/82	IT	_
5	et	et	IT	_
6	19/06/84	19/06/84	IT	_
7	ont	avoir	BN	_
8	prescrit	prescrire	EN	_
9	les	le	BN	_
10	études	étude	IN	_
11	concernant	concerner	EN	_
12	la	le	BO	_
13	connaissance	connaissance	EO	_
14	,	,	O	_
15	les	le	BO	_
16	travaux	travail	IO	_
17	et	et	IO	_
18	les	le	IO	_
19	mesures	mesure	IO	_
20	de	de	IO	_
21	contrôle	contrôle	EO	_
22	à	à	O	_
23	effectuer	effectuer	O	_
24	.	.	O	_


#Les travaux de confinement des résidus de HCH dans une capsule d'argile étanche ont été réalisés durant l'hiver 1983-1984.
1	Les	le	BN	_
2	travaux	travail	IN	_
3	de	de	IN	_
4	confinement	confinement	EN	_
5	des	de	O	_
6	résidus	résidu	O	_
7	de	de	O	_
8	HCH	hch	EO	_
9	dans	dans	O	_
10	une	un	O	_
11	capsule	capsule	O	_
12	d'	de	O	_
13	argile	argile	O	_
14	étanche	étanche	O	_
15	ont	avoir	BN	_
16	été	être	IN	_
17	réalisés	réaliser	EN	_
18	durant	durant	BT	_
19	l'	le	EN	_
20	hiver	hiver	IT	_
21	1983	1983	ET	_
22	-	-	ET	_
23	1984	1984	ET	_
24	.	.	ET	_


#L’AP du 04/12/2000 a synthétisé l’ensemble des prescriptions s’imposant au site, et notamment celles concernant la surveillance des eaux superficielles et souterraines.
1	L’	l’	BO	_
2	AP	ap	EO	_
3	du	de	O	_
4	04/12/2000	04/12/2000	IT	_
5	a	avoir	O	_
6	synthétisé	synthétiser	O	_
7	l’	l’	O	_
8	ensemble	ensemble	O	_
9	des	de	O	_
10	prescriptions	prescription	O	_
11	s’	s’	O	_
12	imposant	imposer	O	_
13	au	au	O	_
14	site	site	O	_
15	,	,	O	_
16	et	et	O	_
17	notamment	notamment	O	_
18	celles	celui	O	_
19	concernant	concerner	O	_
20	la	le	BA	_
21	surveillance	surveillance	BA	_
22	des	de	IA	_
23	eaux	eau	IA	_
24	superficielles	superficiel	EA	_
25	et	et	O	_
26	souterraines	souterrain	O	_
27	.	.	O	_


#Hormis 0,1 µg/l de HCH observé sur le piézomètre P1 en juillet 2003, la concentration en HCH observée sur le réseau piézomètrique est inférieure ou égale à 0,05 µg/l
1	Hormis	hormis	O	_
2	0,1	0,1	O	_
3	µg	µg	O	_
4	/	sur	O	_
5	l	l	O	_
6	de	de	O	_
7	HCH	hch	O	_
8	observé	observer	O	_
9	sur	sur	O	_
10	le	le	O	_
11	piézomètre	piézomètre	O	_
12	P1	p1	O	_
13	en	en	BT	_
14	juillet	juillet	IT	_
15	2003	2003	ET	_
16	,	,	ET	_
17	la	le	O	_
18	concentration	concentration	O	_
19	en	en	O	_
20	HCH	hch	O	_
21	observée	observer	O	_
22	sur	sur	O	_
23	le	le	O	_
24	réseau	réseau	O	_
25	piézomètrique	piézomètriqu	O	_
26	est	être	O	_
27	inférieure	inférieur	O	_
28	ou	ou	O	_
29	égale	égal	O	_
30	à	à	O	_
31	0,05	0,05	O	_
32	µg	µg	O	_
33	/	sur	O	_
34	l	l	O	_


#Les résultats d'analyse sur les piézomètres P2 et P4 d'août 2005 ont révélés la présence de lindane.
1	Les	le	O	_
2	résultats	résultat	O	_
3	d'	de	O	_
4	analyse	analyse	O	_
5	sur	sur	O	_
6	les	le	O	_
7	piézomètres	piézomètre	O	_
8	P2	p2	O	_
9	et	et	O	_
10	P4	p4	O	_
11	d'	de	O	_
12	août	août	BT	_
13	2005	2005	ET	_
14	ont	avoir	BN	_
15	révélés	révéler	EN	_
16	la	le	BO	_
17	présence	présence	EO	_
18	de	de	O	_
19	lindane	lindane	EO	_
20	.	.	O	_


#Depuis octobre 2005 le lindane est inférieur au seuil de détection sur l'ensemble des piézomètres (<0.05µg/l).
1	Depuis	depuis	BT	_
2	octobre	octobre	IT	_
3	2005	2005	ET	_
4	le	le	O	_
5	lindane	lindane	O	_
6	est	être	O	_
7	inférieur	inférieur	O	_
8	au	au	O	_
9	seuil	seuil	O	_
10	de	de	O	_
11	détection	détection	O	_
12	sur	sur	O	_
13	l'	le	O	_
14	ensemble	ensemble	O	_
15	des	de	O	_
16	piézomètres	piézomètre	O	_
17	(	(	O	_
18	<	<	O	_
19	0.05µg	0.05µg	O	_
20	/	sur	O	_
21	l	l	O	_
22	)	)	O	_
23	.	.	O	_


#L’AP du 05/01/2005 prescrit une expertise des conditions de suivi des eaux souterraines et une Evaluation Simplifiée des Risques sur les parties du site non équipées d'étanchéité de fond de casier.
1	L’	l’	BO	_
2	AP	ap	EO	_
3	du	de	O	_
4	05/01/2005	05/01/2005	IT	_
5	prescrit	prescrire	ET	_
6	une	un	BN	_
7	expertise	expertise	EN	_
8	des	de	O	_
9	conditions	condition	IA	_
10	de	de	IA	_
11	suivi	suivi	IA	_
12	des	de	IA	_
13	eaux	eau	IA	_
14	souterraines	souterrain	EA	_
15	et	et	O	_
16	une	un	BN	_
17	Evaluation	evaluation	IN	_
18	Simplifiée	simplifier	IN	_
19	des	de	IN	_
20	Risques	risque	EN	_
21	sur	sur	O	_
22	les	le	BO	_
23	parties	party	IL	_
24	du	de	IL	_
25	site	site	EL	_
26	non	non	O	_
27	équipées	équiper	O	_
28	d'	de	O	_
29	étanchéité	étanchéité	O	_
30	de	de	O	_
31	fond	fond	O	_
32	de	de	O	_
33	casier	casier	O	_
34	.	.	O	_


#L'evaluation simplifiée des risques a permis de classer le site en classe 2 c'est à dire "site à surveiller"
1	L'	le	BN	_
2	evaluation	evaluation	BN	_
3	simplifiée	simplifier	IN	_
4	des	de	IN	_
5	risques	risque	EN	_
6	a	avoir	BR	_
7	permis	permettre	IR	_
8	de	de	ER	_
9	classer	classer	BN	_
10	le	le	BO	_
11	site	site	EO	_
12	en	en	O	_
13	classe	classe	O	_
14	2	2	O	_
15	c'	c'	O	_
16	est	est	O	_
17	à	à	O	_
18	dire	dire	O	_
19	"	"	O	_
20	site	site	O	_
21	à	à	O	_
22	surveiller	surveiller	O	_
23	"	"	O	_


#En 2011, la surveillance de la qualité des eaux souterraines est réalisée à partir de contrôles semestriels sur quatre piézomètres situés en aval hydraulique de l'établissement et de contrôles annuels sur trois piézomètres situés l'un en aval lointain et deux en amont hydraulique de l'établissement.
1	En	en	BT	_
2	2011	2011	ET	_
3	,	,	ET	_
4	la	le	BA	_
5	surveillance	surveillance	IA	_
6	de	de	IA	_
7	la	le	IA	_
8	qualité	qualité	IA	_
9	des	de	IA	_
10	eaux	eau	IA	_
11	souterraines	souterrain	EA	_
12	est	être	BN	_
13	réalisée	réaliser	EN	_
14	à	à	BR	_
15	partir	partir	IR	_
16	de	de	ER	_
17	contrôles	contrôle	BN	_
18	semestriels	semestriel	EN	_
19	sur	sur	O	_
20	quatre	quatre	O	_
21	piézomètres	piézomètre	O	_
22	situés	situer	BL	_
23	en	en	IL	_
24	aval	aval	IL	_
25	hydraulique	hydraulique	IL	_
26	de	de	IL	_
27	l'	le	IL	_
28	établissement	établissement	EL	_
29	et	et	O	_
30	de	de	O	_
31	contrôles	contrôle	BN	_
32	annuels	annuel	ET	_
33	sur	sur	O	_
34	trois	trois	O	_
35	piézomètres	piézomètre	O	_
36	situés	situer	O	_
37	l'	le	O	_
38	un	un	BO	_
39	en	en	IL	_
40	aval	aval	IL	_
41	lointain	lointain	IL	_
42	et	et	O	_
43	deux	deux	BO	_
44	en	en	BL	_
45	amont	amont	IL	_
46	hydraulique	hydraulique	IL	_
47	de	de	IL	_
48	l'	le	IL	_
49	établissement	établissement	EL	_
50	.	.	O	_


#Ces contrôles portent sur les paramètres suivants : pH,conductivité,COT, NH4+, Chrome, Plomb, Nickel, Cadmium, Cuivre, Zinc, Mercure, Hydrocarbures dissous, Chlorures, Sulfates, Nitrates, Isomères du Lindane HCH (Alpha HCH, Bêta HCH, Delta HCH, Gamma HCH, Somme des HCH), AOX, Phosphates (orthophosphates), Arsenic, Cyanures, Indice phénol.
1	Ces	ce	BN	_
2	contrôles	contrôle	EN	_
3	portent	porter	O	_
4	sur	sur	O	_
5	les	le	O	_
6	paramètres	paramètre	O	_
7	suivants	suivant	O	_
8	:	:	O	_
9	pH	ph	O	_
10	,	,	O	_
11	conductivité	conductivité	O	_
12	,	,	O	_
13	COT	COT	O	_
14	,	,	O	_
15	NH4	nh4	O	_
16	+	+	O	_
17	,	,	O	_
18	Chrome	chrome	O	_
19	,	,	O	_
20	Plomb	plomb	O	_
21	,	,	O	_
22	Nickel	nickel	O	_
23	,	,	O	_
24	Cadmium	cadmium	O	_
25	,	,	O	_
26	Cuivre	cuivre	O	_
27	,	,	O	_
28	Zinc	zinc	O	_
29	,	,	O	_
30	Mercure	mercure	O	_
31	,	,	O	_
32	Hydrocarbures	hydrocarbure	O	_
33	dissous	dissoudre	O	_
34	,	,	O	_
35	Chlorures	chlorure	O	_
36	,	,	O	_
37	Sulfates	sulfate	O	_
38	,	,	O	_
39	Nitrates	nitrate	O	_
40	,	,	O	_
41	Isomères	isomère	O	_
42	du	de	O	_
43	Lindane	Lindane	O	_
44	HCH	HCH	O	_
45	(	(	O	_
46	Alpha	alpha	O	_
47	HCH	hch	O	_
48	,	,	O	_
49	Bêta	Bêta	O	_
50	HCH	HCH	O	_
51	,	,	O	_
52	Delta	Delta	O	_
53	HCH	HCH	O	_
54	,	,	O	_
55	Gamma	gamma	O	_
56	HCH	HCH	O	_
57	,	,	O	_
58	Somme	somme	O	_
59	des	de	O	_
60	HCH	hch	O	_
61	)	)	O	_
62	,	,	O	_
63	AOX	AOX	O	_
64	,	,	O	_
65	Phosphates	phosphate	O	_
66	(	(	O	_
67	orthophosphates	orthophosphate	O	_
68	)	)	O	_
69	,	,	O	_
70	Arsenic	Arsenic	O	_
71	,	,	O	_
72	Cyanures	cyanure	O	_
73	,	,	O	_
74	Indice	indice	O	_
75	phénol	phénol	O	_
76	.	.	O	_


#Les piézomètres sont implantés dans deux nappes différentes; la nappe marno-calcaire et la nappe de grès rhétien.
1	Les	le	O	_
2	piézomètres	piézomètre	O	_
3	sont	être	O	_
4	implantés	implanter	IR	_
5	dans	dans	ER	_
6	deux	deux	BO	_
7	nappes	nappe	EO	_
8	différentes	différent	O	_
9	;	;	O	_
10	la	le	O	_
11	nappe	nappe	O	_
12	marno	marno	O	_
13	-	-	O	_
14	calcaire	calcaire	O	_
15	et	et	O	_
16	la	le	O	_
17	nappe	nappe	O	_
18	de	de	O	_
